"Region","Risk_Type","Year","horizon","Risk_Score","future_shocks","past_shocks","future_window_years","past_window_years"
"Global","Economic",2013,3,3.59,2.81791270901838,2.97367672810984,4,4
"Global","Economic",2013,4,3.59,2.7527750283074,3.18325013561473,5,5
"Global","Economic",2013,5,3.59,2.71879015141471,3.40792793284969,6,6
"Global","Economic",2014,1,3.180904523,2.88871453587813,2.46390357471958,2,2
"Global","Economic",2014,2,3.180904523,2.92647551020334,2.6432682027643,3,3
"Global","Economic",2014,3,3.180904523,2.81791270901838,2.80375234364642,4,4
"Global","Economic",2014,4,3.180904523,2.76410332060496,2.86605795128301,5,5
"Global","Economic",2014,5,3.180904523,2.51110479262609,3.05863892034155,6,6
"Global","Economic",2015,1,3.514905149,3.17192184331717,2.88871453587813,2,2
"Global","Economic",2015,2,3.514905149,2.94535599736594,2.75655112573992,3,3
"Global","Economic",2015,3,3.514905149,2.84623343976228,2.81791270901838,4,4
"Global","Economic",2015,4,3.514905149,2.52620918235617,2.91137112047326,5,5
"Global","Economic",2015,5,3.514905149,2.52620918235617,2.94535599736594,5,6
"Global","Economic",2016,1,3.564814815,2.74711088215862,3.17192184331717,2,2
"Global","Economic",2016,2,3.564814815,2.68102917708951,2.92647551020334,3,3
"Global","Economic",2016,3,3.564814815,2.32229992100007,2.81791270901838,4,4
"Global","Economic",2016,4,3.564814815,2.32229992100007,2.85472965898545,4,5
"Global","Economic",2016,5,3.564814815,2.32229992100007,2.92647551020334,4,6
"Global","Economic",2017,1,3.57915947,2.52054503620739,2.74711088215862,2,2
"Global","Economic",2017,2,3.57915947,2.09573407504884,2.94535599736594,3,3
"Global","Economic",2017,3,3.57915947,2.09573407504884,2.81791270901838,3,4
"Global","Economic",2017,4,3.57915947,2.09573407504884,2.7527750283074,3,5
"Global","Economic",2017,5,3.57915947,2.09573407504884,2.79431210006512,3,6
"Global","Economic",2018,1,3.357089613,1.89748895984152,2.52054503620739,2,2
"Global","Economic",2018,2,3.357089613,1.89748895984152,2.68102917708951,2,3
"Global","Economic",2018,3,3.357089613,1.89748895984152,2.84623343976228,2,4
"Global","Economic",2018,4,3.357089613,1.89748895984152,2.76410332060496,2,5
"Global","Economic",2018,5,3.357089613,1.89748895984152,2.71879015141471,2,6
"Global","Economic",2019,1,3.342629482,1.24611215273174,1.89748895984152,1,2
"Global","Economic",2019,2,3.342629482,1.24611215273174,2.09573407504884,1,3
"Global","Economic",2019,3,3.342629482,1.24611215273174,2.32229992100007,1,4
"Global","Economic",2019,4,3.342629482,1.24611215273174,2.52620918235617,1,5
"Global","Economic",2019,5,3.342629482,1.24611215273174,2.51110479262609,1,6
"Global","Economic",2020,1,3.263294423,NA,1.24611215273174,0,1
"Global","Economic",2020,2,3.263294423,NA,1.89748895984152,0,2
"Global","Economic",2020,3,3.263294423,NA,2.09573407504884,0,3
"Global","Economic",2020,4,3.263294423,NA,2.32229992100007,0,4
"Global","Economic",2020,5,3.263294423,NA,2.52620918235617,0,5
"Global","Economic",2021,1,3.188191882,NA,NA,0,0
"Global","Economic",2021,2,3.188191882,NA,1.24611215273174,0,1
"Global","Economic",2021,3,3.188191882,NA,1.89748895984152,0,2
"Global","Economic",2021,4,3.188191882,NA,2.09573407504884,0,3
"Global","Economic",2021,5,3.188191882,NA,2.32229992100007,0,4
"Global","GeoConflict",2006,1,NA,1.09048035995538,1.06294297712823,2,2
"Global","GeoConflict",2006,2,NA,1.11618191726073,1.05376384951917,3,3
"Global","GeoConflict",2006,3,NA,1.10149531308624,0.972069613798611,4,4
"Global","GeoConflict",2006,4,NA,1.08387138807686,0.898820175478375,5,5
"Global","GeoConflict",2006,5,NA,1.08313705786814,0.85549469316365,6,6
"Global","GeoConflict",2007,1,3.151453435,1.13454017247883,1.09048035995538,2,2
"Global","GeoConflict",2007,2,3.151453435,1.10883861517349,1.0757937557809,3,3
"Global","GeoConflict",2007,3,3.151453435,1.08497288338995,1.06569671541094,4,4
"Global","GeoConflict",2007,4,3.151453435,1.08387138807686,0.997954753656137,5,5
"Global","GeoConflict",2007,5,3.151453435,1.08680870891176,0.932599365079687,6,6
"Global","GeoConflict",2008,1,3.369863014,1.11251026621711,1.13454017247883,2,2
"Global","GeoConflict",2008,2,3.369863014,1.07946540682452,1.11618191726073,3,3
"Global","GeoConflict",2008,3,3.369863014,1.07946540682452,1.09874157480353,4,4
"Global","GeoConflict",2008,4,3.369863014,1.08387138807686,1.08607437870304,5,5
"Global","GeoConflict",2008,5,3.369863014,1.17309250843685,1.02622646669202,6,6
"Global","GeoConflict",2009,1,NA,1.03540559430107,1.11251026621711,2,2
"Global","GeoConflict",2009,2,NA,1.05009219847555,1.10883861517349,3,3
"Global","GeoConflict",2009,3,NA,1.06294297712823,1.10149531308624,4,4
"Global","GeoConflict",2009,4,NA,1.17419400374994,1.09048035995538,5,5
"Global","GeoConflict",2009,5,NA,1.36401836270513,1.08130123234633,6,6
"Global","GeoConflict",2010,1,NA,1.04642054743193,1.03540559430107,2,2
"Global","GeoConflict",2010,2,NA,1.06477880265004,1.07946540682452,3,3
"Global","GeoConflict",2010,3,NA,1.20338362954672,1.08497288338995,4,4
"Global","GeoConflict",2010,4,NA,1.4253349351336,1.08387138807686,5,5
"Global","GeoConflict",2010,5,NA,1.68345200350014,1.07762958130271,6,6
"Global","GeoConflict",2011,1,3.3295,1.09048035995538,1.04642054743193,2,2
"Global","GeoConflict",2011,2,3.3295,1.26671961004918,1.05009219847555,3,3
"Global","GeoConflict",2011,3,3.3295,1.52832474690716,1.07946540682452,4,4
"Global","GeoConflict",2011,4,3.3295,1.8174672665923,1.08387138807686,5,5
"Global","GeoConflict",2011,5,3.3295,1.81379561554868,1.08313705786814,6,6
"Global","GeoConflict",2012,1,3.528655069,1.36034671166151,1.09048035995538,2,2
"Global","GeoConflict",2012,2,3.528655069,1.67794452693471,1.06477880265004,3,3
"Global","GeoConflict",2012,3,3.528655069,2.00196773153425,1.06294297712823,4,4
"Global","GeoConflict",2012,4,3.528655069,1.96066165729351,1.08387138807686,5,5
"Global","GeoConflict",2012,5,3.528655069,2.10569187351654,1.08680870891176,6,6
"Global","GeoConflict",2013,1,3.48,1.96616913385895,1.36034671166151,2,2
"Global","GeoConflict",2013,2,3.48,2.30212520435025,1.26671961004918,3,3
"Global","GeoConflict",2013,3,3.48,2.17545324334533,1.20338362954672,4,4
"Global","GeoConflict",2013,4,3.48,2.3065311856026,1.17419400374994,5,5
"Global","GeoConflict",2013,5,3.48,2.39024482939715,1.17309250843685,6,6
"Global","GeoConflict",2014,1,3.021775544,2.64358875140699,1.96616913385895,2,2
"Global","GeoConflict",2014,2,3.021775544,2.36087162104818,1.67794452693471,3,3
"Global","GeoConflict",2014,3,3.021775544,2.47836445444405,1.52832474690716,4,4
"Global","GeoConflict",2014,4,3.021775544,2.54445417322922,1.4253349351336,5,5
"Global","GeoConflict",2014,5,3.021775544,2.60870806649259,1.36401836270513,6,6
"Global","GeoConflict",2015,1,4.029268293,2.38473735283172,2.64358875140699,2,2
"Global","GeoConflict",2015,2,4.029268293,2.53343922009836,2.30212520435025,3,3
"Global","GeoConflict",2015,3,4.029268293,2.60228267716625,2.00196773153425,4,4
"Global","GeoConflict",2015,4,4.029268293,2.66782164829488,1.8174672665923,5,5
"Global","GeoConflict",2015,5,4.029268293,2.73721585301932,1.68345200350014,6,6
"Global","GeoConflict",2016,1,3.815972222,2.31314015748111,2.38473735283172,2,2
"Global","GeoConflict",2016,2,3.815972222,2.47836445444405,2.36087162104818,3,3
"Global","GeoConflict",2016,3,3.815972222,2.59126772403539,2.17545324334533,4,4
"Global","GeoConflict",2016,4,3.815972222,2.68985155455661,1.96066165729351,5,5
"Global","GeoConflict",2016,5,3.815972222,2.77760401449915,1.81379561554868,6,6
"Global","GeoConflict",2017,1,3.728842832,2.81982800150079,2.31314015748111,2,2
"Global","GeoConflict",2017,2,3.728842832,2.85654451193699,2.53343922009836,3,3
"Global","GeoConflict",2017,3,3.728842832,2.91345510311312,2.47836445444405,4,4
"Global","GeoConflict",2017,4,3.728842832,2.97403734533286,2.3065311856026,5,5
"Global","GeoConflict",2017,5,3.728842832,3.03094793650898,2.10569187351654,6,6
"Global","GeoConflict",2018,1,3.427676228,2.86939529058967,2.81982800150079,2,2
"Global","GeoConflict",2018,2,3.427676228,2.94099248594027,2.47836445444405,3,3
"Global","GeoConflict",2018,3,3.427676228,3.00983594300816,2.60228267716625,4,4
"Global","GeoConflict",2018,4,3.427676228,3.07096893288445,2.54445417322922,5,5
"Global","GeoConflict",2018,5,3.427676228,3.11539591051226,2.39024482939715,6,6
"Global","GeoConflict",2019,1,3.282868526,3.00708220472545,2.86939529058967,2,2
"Global","GeoConflict",2019,2,3.282868526,3.07684357455424,2.85654451193699,3,3
"Global","GeoConflict",2019,3,3.282868526,3.13650790401308,2.59126772403539,4,4
"Global","GeoConflict",2019,4,3.282868526,3.17671248294073,2.66782164829488,5,5
"Global","GeoConflict",2019,5,3.282868526,3.17671248294073,2.60870806649259,5,6
"Global","GeoConflict",2020,1,3.186770428,3.15027659542666,3.00708220472545,2,2
"Global","GeoConflict",2020,2,3.186770428,3.20535136108097,2.94099248594027,3,3
"Global","GeoConflict",2020,3,3.186770428,3.23839622047356,2.91345510311312,4,4
"Global","GeoConflict",2020,4,3.186770428,3.23839622047356,2.68985155455661,4,5
"Global","GeoConflict",2020,5,3.186770428,3.23839622047356,2.73721585301932,4,6
"Global","GeoConflict",2021,1,2.859778598,3.26593360330071,3.15027659542666,2,2
"Global","GeoConflict",2021,2,2.859778598,3.28979933508425,3.07684357455424,3,3
"Global","GeoConflict",2021,3,2.859778598,3.28979933508425,3.00983594300816,3,4
"Global","GeoConflict",2021,4,2.859778598,3.28979933508425,2.97403734533286,3,5
"Global","GeoConflict",2021,5,2.859778598,3.28979933508425,2.77760401449915,3,6
"Global","Terror",2006,1,2.5,0.600828419060466,0.477381487804952,2,2
"Global","Terror",2006,2,2.5,0.72074067319197,0.395817145867895,3,3
"Global","Terror",2006,3,2.5,0.77679531701707,0.360837180744439,4,4
"Global","Terror",2006,4,2.5,0.814589685435492,0.341769931881148,5,5
"Global","Terror",2006,5,2.5,0.848055741677532,0.348432464799801,6,6
"Global","Terror",2007,1,3.424273283,0.805406194115187,0.600828419060466,2,2
"Global","Terror",2007,2,3.424273283,0.851923878907581,0.535003394128434,3,3
"Global","Terror",2007,3,3.424273283,0.880384698957981,0.45942466109477,4,4
"Global","Terror",2007,4,3.424273283,0.907384963743932,0.418719185950631,5,5
"Global","Terror",2007,5,3.424273283,1.04042887685124,0.39318281103019,6,6
"Global","Terror",2008,1,2.924657534,0.952762214973673,0.805406194115187,2,2
"Global","Terror",2008,2,2.924657534,0.957097196352176,0.72074067319197,3,3
"Global","Terror",2008,3,2.924657534,0.971669402986065,0.64139384096007,4,4
"Global","Terror",2008,4,2.924657534,1.11846521086641,0.559652765166812,5,5
"Global","Terror",2008,5,2.924657534,1.33377373213345,0.509026851868022,6,6
"Global","Terror",2009,1,2.256562622,0.955363203800775,0.952762214973673,2,2
"Global","Terror",2009,2,2.256562622,0.975370810163094,0.851923878907581,3,3
"Global","Terror",2009,3,2.256562622,1.15794021821926,0.77679531701707,4,4
"Global","Terror",2009,4,2.256562622,1.40841544226915,0.702106922466529,5,5
"Global","Terror",2009,5,2.256562622,1.73922787506586,0.623870512387738,6,6
"Global","Terror",2010,1,2.316697152,0.990576590998458,0.955363203800775,2,2
"Global","Terror",2010,2,2.316697152,1.2289338747949,0.957097196352176,3,3
"Global","Terror",2010,3,2.316697152,1.52427949071334,0.880384698957981,4,4
"Global","Terror",2010,4,2.316697152,1.89808160038056,0.814589685435492,5,5
"Global","Terror",2010,5,2.316697152,2.08652657550513,0.746050295240305,6,6
"Global","Terror",2011,1,3.491,1.36051723263775,0.990576590998458,2,2
"Global","Terror",2011,2,3.491,1.71045026791473,0.975370810163094,3,3
"Global","Terror",2011,3,3.491,2.13116021069841,0.971669402986065,4,4
"Global","Terror",2011,4,3.491,2.31067845878432,0.907384963743932,5,5
"Global","Terror",2011,5,3.491,2.3941101773152,0.848055741677532,6,6
"Global","Terror",2012,1,3.595232519,2.05798239042822,1.36051723263775,2,2
"Global","Terror",2012,2,3.595232519,2.50308493996863,1.2289338747949,3,3
"Global","Terror",2012,3,3.595232519,2.63450156775847,1.15794021821926,4,4
"Global","Terror",2012,4,3.595232519,2.66985500820069,1.11846521086641,5,5
"Global","Terror",2012,5,3.595232519,2.60382323800291,1.04042887685124,6,6
"Global","Terror",2013,1,3.74,2.90180318875906,2.05798239042822,2,2
"Global","Terror",2013,2,3.74,2.94411927621537,1.71045026791473,3,3
"Global","Terror",2013,3,3.74,2.91090664965392,1.52427949071334,4,4
"Global","Terror",2013,4,3.74,2.78345819712594,1.40841544226915,5,5
"Global","Terror",2013,5,3.74,2.64810674008485,1.33377373213345,6,6
"Global","Terror",2014,1,3.090452261,3.21102074508872,2.90180318875906,2,2
"Global","Terror",2014,2,3.090452261,3.07777008671567,2.50308493996863,3,3
"Global","Terror",2014,3,3.090452261,2.87674366179026,2.13116021069841,4,4
"Global","Terror",2014,4,3.090452261,2.69566482040808,1.89808160038056,5,5
"Global","Terror",2014,5,3.090452261,2.53106224286528,1.73922787506586,6,6
"Global","Terror",2015,1,3.608130081,2.92001011054878,3.21102074508872,2,2
"Global","Terror",2015,2,3.608130081,2.70456153603719,2.94411927621537,3,3
"Global","Terror",2015,3,3.608130081,2.52125851574774,2.63450156775847,4,4
"Global","Terror",2015,4,3.608130081,2.35861668362844,2.31067845878432,5,5
"Global","Terror",2015,5,3.608130081,2.24688754049913,2.08652657550513,6,6
"Global","Terror",2016,1,3.552083333,2.5424665784918,2.92001011054878,2,2
"Global","Terror",2016,2,3.552083333,2.35209420395433,3.07777008671567,3,3
"Global","Terror",2016,3,3.552083333,2.19108299175356,2.91090664965392,4,4
"Global","Terror",2016,4,3.552083333,2.09051475837336,2.66985500820069,5,5
"Global","Terror",2016,5,3.552083333,2.09051475837336,2.3941101773152,5,6
"Global","Terror",2017,1,4.056994819,2.12250692094671,2.5424665784918,2,2
"Global","Terror",2017,2,4.056994819,1.98435439901489,2.70456153603719,3,3
"Global","Terror",2017,3,4.056994819,1.9103262554743,2.87674366179026,4,4
"Global","Terror",2017,4,4.056994819,1.9103262554743,2.78345819712594,4,5
"Global","Terror",2017,5,4.056994819,1.9103262554743,2.60382323800291,4,6
"Global","Terror",2018,1,3.725240642,1.83969940501531,2.12250692094671,2,2
"Global","Terror",2018,2,3.725240642,1.78921354496106,2.35209420395433,3,3
"Global","Terror",2018,3,3.725240642,1.78921354496106,2.52125851574774,3,4
"Global","Terror",2018,4,3.725240642,1.78921354496106,2.69566482040808,3,5
"Global","Terror",2018,5,3.725240642,1.78921354496106,2.64810674008485,3,6
"Global","Terror",2019,1,3.163346614,1.6981455900019,1.83969940501531,2,2
"Global","Terror",2019,2,3.163346614,1.6981455900019,1.98435439901489,2,3
"Global","Terror",2019,3,3.163346614,1.6981455900019,2.19108299175356,2,4
"Global","Terror",2019,4,3.163346614,1.6981455900019,2.35861668362844,2,5
"Global","Terror",2019,5,3.163346614,1.6981455900019,2.53106224286528,2,6
"Global","Terror",2020,1,2.836575875,1.68824182485255,1.6981455900019,1,2
"Global","Terror",2020,2,2.836575875,1.68824182485255,1.78921354496106,1,3
"Global","Terror",2020,3,2.836575875,1.68824182485255,1.9103262554743,1,4
"Global","Terror",2020,4,2.836575875,1.68824182485255,2.09051475837336,1,5
"Global","Terror",2020,5,2.836575875,1.68824182485255,2.24688754049913,1,6
"Global","Terror",2021,1,3.250922509,NA,1.68824182485255,0,1
"Global","Terror",2021,2,3.250922509,NA,1.6981455900019,0,2
"Global","Terror",2021,3,3.250922509,NA,1.78921354496106,0,3
"Global","Terror",2021,4,3.250922509,NA,1.9103262554743,0,4
"Global","Terror",2021,5,3.250922509,NA,2.09051475837336,0,5
"Global","Tech",2006,1,2,3.47635269504337,4.04466078779828,2,2
"Global","Tech",2006,2,2,3.36551246418691,4.13131769555878,3,3
"Global","Tech",2006,3,2,3.21940488714886,4.10209618015117,4,4
"Global","Tech",2006,4,2,3.143832002474,4.14985824326568,5,5
"Global","Tech",2006,5,2,3.1115875716794,4.11116492631216,6,6
"Global","Tech",2007,1,4.033049435,3.24056529485782,3.47635269504337,2,2
"Global","Tech",2007,2,4.033049435,3.08740424858344,3.80887338761273,3,3
"Global","Tech",2007,3,4.033049435,3.02593830238123,3.9328129184795,4,4
"Global","Tech",2007,4,4.033049435,3.01082372544626,3.94913666156927,5,5
"Global","Tech",2007,5,4.033049435,2.88990710996649,4.01443163392834,6,6
"Global","Tech",2008,1,3.45890411,2.96245707925435,3.24056529485782,2,2
"Global","Tech",2008,2,3.45890411,2.92215154076109,3.36551246418691,3,3
"Global","Tech",2008,3,3.45890411,2.92920500999741,3.64261304132805,4,4
"Global","Tech",2008,4,3.45890411,2.80042881451146,3.7750167352784,5,5
"Global","Tech",2008,5,3.45890411,2.71860857137015,3.81491921838672,6,6
"Global","Tech",2009,1,2.269386064,2.81131130990464,2.96245707925435,2,2
"Global","Tech",2009,2,2.269386064,2.85766267917188,3.08740424858344,3,3
"Global","Tech",2009,3,2.269386064,2.71457801752082,3.21940488714886,4,4
"Global","Tech",2009,4,2.269386064,2.63356388514938,3.47030686426938,5,5
"Global","Tech",2009,5,2.269386064,2.60776834051369,3.60936097207111,6,6
"Global","Tech",2010,1,3.254899399,2.89595294074047,2.81131130990464,2,2
"Global","Tech",2010,2,3.254899399,2.69240997134953,2.92215154076109,3,3
"Global","Tech",2010,3,3.254899399,2.59668431742805,3.02593830238123,4,4
"Global","Tech",2010,4,3.254899399,2.57310557740949,3.143832002474,5,5
"Global","Tech",2010,5,3.254899399,2.55335586354779,3.36551246418691,6,6
"Global","Tech",2011,1,2.942,2.61784472513701,2.89595294074047,2,2
"Global","Tech",2011,2,2.942,2.5150656019792,2.85766267917188,3,3
"Global","Tech",2011,3,2.942,2.50599685581822,2.92920500999741,4,4
"Global","Tech",2011,4,2.942,2.49571894350244,3.01082372544626,5,5
"Global","Tech",2011,5,2.942,2.45259201731465,3.1115875716794,6,6
"Global","Tech",2012,1,3.172906212,2.29741569411562,2.61784472513701,2,2
"Global","Tech",2012,2,3.172906212,2.3578740018555,2.69240997134953,3,3
"Global","Tech",2012,3,3.172906212,2.38205732495146,2.71457801752082,4,4
"Global","Tech",2012,4,3.172906212,2.35303733723631,2.80042881451146,5,5
"Global","Tech",2012,5,3.172906212,2.30547680181427,2.88990710996649,6,6
"Global","Tech",2013,1,3.21,2.39414898649943,2.29741569411562,2,2
"Global","Tech",2013,2,3.21,2.41430175574606,2.5150656019792,3,3
"Global","Tech",2013,3,3.21,2.36996566340348,2.59668431742805,4,4
"Global","Tech",2013,4,3.21,2.30950735566359,2.63356388514938,5,5
"Global","Tech",2013,5,3.21,2.25106432484837,2.71860857137015,6,6
"Global","Tech",2014,1,3.035734227,2.46669895578729,2.39414898649943,2,2
"Global","Tech",2014,2,3.035734227,2.39011843265011,2.3578740018555,3,3
"Global","Tech",2014,3,3.035734227,2.30950735566359,2.50599685581822,4,4
"Global","Tech",2014,4,3.035734227,2.23937571868533,2.57310557740949,5,5
"Global","Tech",2014,5,3.035734227,2.20874350943045,2.60776834051369,6,6
"Global","Tech",2015,1,3.363143631,2.34578234030752,2.46669895578729,2,2
"Global","Tech",2015,2,3.363143631,2.25307960177303,2.41430175574606,3,3
"Global","Tech",2015,3,3.363143631,2.17952199402284,2.38205732495146,4,4
"Global","Tech",2015,4,3.363143631,2.15473408784949,2.49571894350244,5,5
"Global","Tech",2015,5,3.363143631,1.99915470926552,2.55335586354779,6,6
"Global","Tech",2016,1,3.359953704,2.15231575553989,2.34578234030752,2,2
"Global","Tech",2016,2,3.359953704,2.08782689395068,2.39011843265011,3,3
"Global","Tech",2016,3,3.359953704,2.07976578625203,2.36996566340348,4,4
